land_area_m2,built_up_area_m2,floors,daily_water_m3,daily_waste_kg,hazardous_waste_kg_per_month,avg_noise_db,distance_to_residential_m,vegetation_removed_percent,near_sensitive_zone,vehicles_per_day,fuel_consumption_l_per_day,final_pm25,final_no2,final_so2,final_co,impact_class_numeric,impact_label
3798,10246,3,41.50945721250549,19.19074019348608,0.0,80.64928693580467,353,58.017236922733225,0,450,225.0,95.9595370096743,42.5,9.595953700967431,0.9595953700967431,0,Low
9494,36244,4,149.3446625873097,85.08455948443124,8.741877191498999,69.04660266313988,942,61.73517574129742,0,1089,544.5,163.15422797422156,74.45,16.315422797422155,1.6315422797422157,1,Moderate
5784,9971,2,54.1950928425899,19.143563853635392,0.0,79.98905477120108,139,12.188609333694755,0,736,368.0,124.55717819268177,56.800000000000004,12.455717819268179,1.2455717819268177,0,Low
3837,13366,4,58.41552683310535,31.198943816211703,0.0,66.32495970768905,935,80.59925497751581,0,617,308.5,113.25994719081059,50.85,11.32599471908106,1.132599471908106,0,Low
3208,5712,2,22.877519785589083,12.054537196393051,0.0,48.73867214136886,269,22.807977194893247,0,289,144.5,79.50272685981966,34.45,7.950272685981966,0.7950272685981966,0,Low
6479,22189,4,113.45843935711564,40.040405485111954,0.0,80.47649878842209,713,82.26143185136785,0,889,444.5,140.9020202742556,64.45,14.09020202742556,1.409020202742556,1,Moderate
4492,15347,4,65.98301359247087,29.760224835024356,0.0,66.76790509213305,610,73.68737449441821,0,501,250.5,101.58801124175122,45.05,10.158801124175122,1.0158801124175123,0,Low
3905,8105,2,35.76227772684369,17.10453778386075,0.0,53.72701270000627,126,59.4476335186173,0,306,153.0,81.45522688919303,35.3,8.145522688919304,0.8145522688919303,0,Low
8124,24312,3,130.11010470112856,47.50986791707509,5.552413516383194,70.16097051066862,508,99.12559937021884,0,1488,744.0,201.17549339585378,94.4,20.11754933958538,2.011754933958538,0,Low
6362,21831,4,98.88986501725026,46.19945795441914,0.0,70.85778916978234,122,32.33715621155208,0,1196,598.0,171.909972897721,79.80000000000001,17.1909972897721,1.7190997289772099,0,Low
4453,11604,3,65.72187913233901,24.782455006094796,0.0,74.00659655517256,209,54.00119146045106,0,330,165.0,84.23912275030474,36.5,8.423912275030474,0.8423912275030475,0,Low
4506,8903,2,36.54394602225457,16.940460478635753,0.0,69.02375033583374,852,73.06505102392461,0,384,192.0,89.24702302393179,39.2,8.924702302393179,0.8924702302393179,0,Low
4423,7616,2,45.11209249006371,16.05428456577705,0.0,81.09032219505434,360,53.582768447308126,1,477,238.5,98.50271422828885,43.85,9.850271422828886,0.9850271422828886,1,Moderate
4959,12180,2,51.639034489149864,28.980260141351383,0.0,44.646457218969495,921,76.85998047885084,0,316,158.0,83.04901300706756,35.8,8.304901300706756,0.8304901300706756,0,Low
8267,17713,2,98.76421583724178,40.593749215592084,0.0,55.15641779726643,509,78.20280876703859,0,981,490.5,150.12968746077962,69.05000000000001,15.012968746077963,1.5012968746077962,0,Low
5928,10190,2,59.855200433373064,20.81859586628729,0.0,65.7839713848249,229,27.970353847147923,0,410,205.0,92.04092979331436,40.5,9.204092979331437,0.9204092979331436,0,Low
7337,27869,4,139.17575061020517,66.71076137208873,11.855419145960507,73.71519032045242,288,39.717877742921104,0,987,493.5,152.03553806860444,69.35,15.203553806860445,1.5203553806860444,0,Low
13548,25107,2,111.07248879816501,56.615983797834154,5.569835005106836,68.65207144654246,908,69.49510889024617,0,656,328.0,118.43079918989172,52.800000000000004,11.843079918989172,1.1843079918989172,1,Moderate
5520,21151,4,108.93456005270822,41.95266061068456,0.0,81.46662025706419,144,48.70619188189359,0,860,430.0,138.09763303053424,63.0,13.809763303053424,1.3809763303053424,0,Low
5573,19856,4,105.8843790502811,33.703763605842774,0.0,61.9755844316455,586,23.25513583653801,1,971,485.5,148.78518818029215,68.55000000000001,14.878518818029216,1.4878518818029216,1,Moderate
9768,17232,2,91.01343810948326,30.549415968804336,4.366678322955404,62.99002118846601,516,38.64608411591471,0,991,495.5,150.62747079844024,69.55000000000001,15.062747079844025,1.5062747079844025,0,Low
7797,30869,4,138.24250127408283,52.90327660960405,0.0,65.47110640748949,239,26.53874091881946,0,959,479.5,148.54516383048022,67.95,14.854516383048022,1.4854516383048022,0,Low
4325,17264,4,97.16076546550383,36.11931870529613,0.0,46.535518837009974,869,65.57236725616563,0,695,347.5,121.30596593526481,54.75,12.130596593526482,1.2130596593526481,0,Low
4742,9420,2,44.608586170528135,18.192881815057994,0.0,60.80769990898808,790,38.70787603356308,0,625,312.5,113.4096440907529,51.25,11.34096440907529,1.1340964409075291,0,Low
6978,18864,3,76.1800862199803,34.103293095813065,0.0,81.71516829773837,875,18.96948481746772,0,1188,594.0,170.50516465479066,79.4,17.050516465479067,1.7050516465479066,0,Low
7611,12645,1,51.65819386286906,23.989169070348822,2.156090633229151,46.35998813437248,966,84.4357082739616,1,724,362.0,123.59945845351744,56.2,12.359945845351746,1.2359945845351745,1,Moderate
6025,22061,4,98.98673492195955,46.799510882851095,0.0,87.81110953244742,782,39.44762785700353,0,1445,722.5,196.83997554414256,92.25,19.68399755441426,1.9683997554414256,0,Low
10930,38497,4,159.87163967557336,70.19905510667583,13.30607875486053,59.31744549241577,281,46.147746462473414,0,1449,724.5,198.4099527553338,92.45,19.84099527553338,1.984099527553338,0,Low
7833,20564,3,91.5906039498587,47.53394783941884,0.0,62.163654372180915,222,15.016900081704165,0,977,488.5,150.07669739197092,68.85,15.007669739197093,1.5007669739197094,0,Low
11586,40612,4,171.0063725777827,66.13488324163816,8.351968951091544,73.06853055352072,976,29.65355812876552,0,1802,901.0,233.50674416208193,110.10000000000001,23.350674416208193,2.3350674416208195,0,Low
7455,14634,2,63.63183202655799,24.566337550324686,0.0,54.77223887387101,401,6.871283251826776,0,848,424.0,136.02831687751623,62.400000000000006,13.602831687751625,1.3602831687751624,0,Low
8714,21391,2,94.36371245125024,36.3028614966783,0.0,42.097561171581816,639,6.9254306285859935,0,1192,596.0,171.0151430748339,79.6,17.10151430748339,1.710151430748339,0,Low
10122,39690,4,222.16193253354012,72.80168530932903,0.0,46.40478731831,423,48.601550297753995,0,2937,1468.5,347.34008426546643,166.85,34.734008426546644,3.4734008426546645,0,Low
11113,22909,2,108.68794869818718,44.57315944909487,5.166508272711549,84.34624501046348,839,27.379130751410653,0,1274,637.0,179.62865797245476,83.7,17.962865797245477,1.7962865797245477,0,Low
9579,29834,3,136.39548630032223,67.20876878175177,12.04418097725687,88.91986394002978,282,54.40165791827516,0,2008,1004.0,254.1604384390876,120.4,25.416043843908763,2.541604384390876,1,Moderate
10744,20966,2,86.12238233584124,38.91389955890795,6.34211342876174,76.29899549926478,909,4.317373579701167,0,806,403.0,132.54569497794543,60.300000000000004,13.254569497794543,1.3254569497794544,0,Low
10698,37918,4,167.86384797553612,76.01353792907796,0.0,65.418027345814,510,41.34164492952615,0,2541,1270.5,307.90067689645394,147.05,30.790067689645397,3.0790067689645397,0,Low
11131,35866,3,206.10919940052747,75.64258056145577,12.418108605499707,84.07253898375106,411,55.804232514896704,0,1183,591.5,172.0821290280728,79.15,17.208212902807283,1.7208212902807283,1,Moderate
6478,14217,2,62.382884261891924,32.753880784509235,4.868341853228857,57.76922843428697,454,73.30712960296748,0,576,288.0,109.23769403922546,48.8,10.923769403922547,1.0923769403922545,0,Low
8055,12187,1,67.29638878492476,19.843471586125354,0.0,56.34658081690395,63,74.95454844688882,0,759,379.5,126.89217357930627,57.95,12.689217357930628,1.2689217357930627,1,Moderate
10409,19487,2,89.85861869451564,44.84583471659692,0.0,84.30978902325373,181,38.53758830473618,0,1457,728.5,197.94229173582985,92.85000000000001,19.794229173582988,1.9794229173582987,0,Low
6602,16713,3,90.10373216480225,26.783829471694652,3.8284377471354296,64.04864449430619,106,38.76735947503942,0,714,357.0,122.73919147358474,55.7,12.273919147358475,1.2273919147358474,0,Low
12914,40108,3,165.6342959350458,82.782391796934,11.1112751621075,53.49103600641072,815,48.65976622437531,0,2127,1063.5,266.83911958984675,126.35000000000001,26.683911958984677,2.6683911958984674,0,Low
7485,12669,2,52.15956344518395,23.657972207648317,0.0,46.1188378662589,166,78.86149646724064,0,813,406.5,132.48289861038242,60.650000000000006,13.248289861038243,1.3248289861038243,0,Low
12624,42148,4,188.47385217741626,79.96055562795611,4.748164463336297,61.0624026647036,352,99.83475113929497,0,2742,1371.0,328.1980277813978,157.1,32.81980277813978,3.281980277813978,1,Moderate
9942,17854,2,86.05288380127506,40.56146400619064,0.0,58.11177208261442,186,95.03127529305917,0,788,394.0,130.82807320030955,59.400000000000006,13.082807320030955,1.3082807320030956,0,Low
6164,14400,2,58.354465205723464,23.318689120028413,0.0,42.8068051708105,759,51.80787662388154,0,958,479.0,146.96593445600143,67.9,14.696593445600143,1.4696593445600143,0,Low
6677,16307,2,80.28695398315423,32.36490732342424,0.0,42.49210138914708,753,48.29688720853552,0,762,381.0,127.81824536617121,58.1,12.781824536617123,1.2781824536617121,0,Low
8557,32172,4,187.20180251458828,71.55601174133862,0.0,77.56875430145229,858,15.890816766935355,0,815,407.5,135.07780058706692,60.75,13.507780058706693,1.350778005870669,0,Low
5706,9542,2,39.25683229845054,17.421303253378014,0.0,53.59748630643155,212,27.56123386789454,0,363,181.5,87.17106516266891,38.150000000000006,8.717106516266892,0.8717106516266891,0,Low
7743,26314,4,128.92490842848702,58.45308927657491,0.0,85.32187266722055,862,85.30896234036504,1,743,371.5,127.22265446382875,57.15,12.722265446382876,1.2722265446382874,1,Moderate
7703,19471,3,91.41024381117185,45.17012405910151,0.0,59.672392328179576,809,54.83205837264242,0,508,254.0,103.05850620295509,45.400000000000006,10.305850620295509,1.030585062029551,0,Low
2737,9770,4,54.47191232341142,20.512509289623026,0.0,49.55953507323945,70,25.65300624442478,0,485,242.5,99.52562546448115,44.25,9.952562546448116,0.9952562546448115,0,Low
4960,19183,4,113.84558711702498,33.50142821340382,0.0,74.18770527885212,678,22.53169299512351,0,500,250.0,101.67507141067018,45.0,10.16750714106702,1.0167507141067018,0,Low
2853,8167,3,48.683761770566065,14.553002682159907,0.0,70.64500804309746,92,6.766836190000158,0,369,184.5,87.627650134108,38.45,8.7627650134108,0.8762765013410799,0,Low
8602,22120,3,94.71605392156309,47.14546933508786,0.0,67.27159347034527,891,46.22955610006072,0,791,395.5,131.45727346675443,59.550000000000004,13.145727346675443,1.3145727346675444,0,Low
4129,6836,1,34.35093621398797,15.347660101922953,0.0,83.60678500112382,753,79.39897163680061,0,327,163.5,83.46738300509615,36.35,8.346738300509616,0.8346738300509615,0,Low
13165,44567,4,179.86757011352395,75.80860187017473,11.29126709634293,77.53647534996736,831,23.87962113815393,0,1474,737.0,201.19043009350875,93.7,20.119043009350875,2.0119043009350874,0,Low
8049,23301,3,118.95223947610457,39.03666692627112,0.0,58.59663339584324,93,53.870179795271426,0,982,491.0,150.15183334631354,69.1,15.015183334631354,1.5015183334631355,1,Moderate
5591,9692,2,47.31774271553319,17.023876059477953,1.3280069396725231,55.61745509427568,557,79.28544190338394,0,287,143.5,79.5511938029739,34.35,7.95511938029739,0.795511938029739,0,Low
5425,16853,3,74.01301042905469,39.057945601142265,0.0,70.67365693195882,877,69.58991181688025,0,859,429.5,137.8528972800571,62.95,13.785289728005711,1.3785289728005712,0,Low
11577,22252,2,111.57380232642758,46.25056178297551,2.5441296396926667,79.92966361913756,977,65.42925523249619,0,960,480.0,148.31252808914877,68.0,14.831252808914877,1.4831252808914877,0,Low
6956,27263,4,155.77390823843058,46.18666243935015,0.0,46.12169491794705,936,96.71266152591704,0,1689,844.5,221.20933312196752,104.45,22.120933312196755,2.212093331219675,1,Moderate
3154,12592,4,75.04284141860828,26.75683164393212,0.0,81.1479223110743,886,55.975568363838256,0,396,198.0,90.9378415821966,39.8,9.09378415821966,0.909378415821966,0,Low
7347,14873,2,70.76654089651326,35.379385408892496,0.0,77.97912050573159,314,81.90635138616561,0,622,311.0,113.96896927044463,51.1,11.396896927044464,1.1396896927044464,0,Low
7344,15685,2,88.44003263981773,36.13600537626587,4.654868092507635,61.005936392386246,205,82.59782127080818,0,583,291.5,110.1068002688133,49.150000000000006,11.010680026881332,1.101068002688133,0,Low
9666,36377,4,199.32204581307496,63.76918417798314,0.0,80.30979405018954,328,62.092856747843115,0,2025,1012.5,255.68845920889916,121.25,25.568845920889917,2.5568845920889918,1,Moderate
9045,14271,1,78.18495033107297,24.04770505391693,2.338349260095672,81.852056262147,96,17.48814371759594,0,359,179.5,87.10238525269585,37.95,8.710238525269586,0.8710238525269586,0,Low
6332,13918,2,73.56726084839418,29.997750145687863,0.0,55.19732006203619,855,36.037781993034756,1,704,352.0,121.8998875072844,55.2,12.18998875072844,1.218998875072844,1,Moderate
8527,31362,4,173.49864704340033,69.96102846328796,0.0,48.45405351779962,259,65.07685475587473,0,1826,913.0,236.0980514231644,111.30000000000001,23.609805142316443,2.360980514231644,1,Moderate
5359,13260,2,63.10441699749754,23.621155902052603,0.0,40.90000444726075,751,38.04005489704097,0,584,292.0,109.58105779510264,49.2,10.958105779510264,1.0958105779510263,0,Low
6688,26187,4,111.42327367081336,56.72498736129592,0.0,89.08993466303139,948,75.3961903596784,0,1928,964.0,245.6362493680648,116.4,24.56362493680648,2.456362493680648,1,Moderate
7365,22488,3,115.10189587195579,47.28305490247861,0.0,46.01236132558378,836,87.2753839566128,0,1161,580.5,168.46415274512395,78.05000000000001,16.846415274512395,1.6846415274512396,1,Moderate
7260,11727,1,60.210423472229266,21.42596495859586,0.0,42.40714179891767,870,29.72378077086172,0,776,388.0,128.6712982479298,58.800000000000004,12.86712982479298,1.286712982479298,0,Low
9562,35926,4,204.94086390275518,76.67484083967351,10.656517462580412,54.26451691786582,176,62.61761715931382,0,2500,1250.0,303.83374204198367,145.0,30.38337420419837,3.0383374204198366,1,Moderate
1747,6067,4,31.225020959937737,12.904873360431846,0.0,85.48134097182961,918,59.89785081772106,0,228,114.0,73.44524366802159,31.4,7.344524366802159,0.7344524366802159,0,Low
6508,20649,3,116.84388623818337,47.558428249542835,0.0,61.729798042935585,350,69.44504561307087,1,1106,553.0,162.97792141247717,75.30000000000001,16.29779214124772,1.6297792141247718,1,Moderate
11022,41126,4,200.97289294271695,85.77533281150998,12.4113589615083,59.22556638224063,718,63.960556117768185,0,2244,1122.0,278.68876664057547,132.2,27.86887666405755,2.7868876664057547,1,Moderate
10247,27863,3,147.797849087431,65.76851737456751,0.0,84.57400078117533,410,50.626605949520275,0,1533,766.5,206.5884258687284,96.65,20.65884258687284,2.065884258687284,1,Moderate
11613,24354,2,120.29131156114796,47.742905565259605,5.774299225019729,69.54337206355208,191,61.07800710757682,0,1366,683.0,188.98714527826297,88.3,18.898714527826296,1.8898714527826297,1,Moderate
7912,22490,3,128.37903717431968,36.874547388058055,0.0,61.92692442687178,453,10.802575413069137,0,1499,749.5,201.7437273694029,94.95,20.174372736940292,2.017437273694029,0,Low
4015,6468,1,29.46590633350452,14.574640248652196,0.0,68.73897771322076,578,11.38383934766014,0,253,126.5,76.02873201243261,32.65,7.602873201243262,0.7602873201243261,0,Low
4814,7578,1,40.54866866558368,12.396720270786084,0.0,60.55105376327729,176,27.47315255195195,0,360,180.0,86.6198360135393,38.0,8.66198360135393,0.866198360135393,0,Low
8034,24260,3,112.05076427070219,54.80412377696689,0.0,75.87860623657971,299,72.13934511062882,0,1764,882.0,229.14020618884834,108.2,22.914020618884834,2.2914020618884834,1,Moderate
6017,21504,4,87.76035018432167,49.40067002208489,0.0,44.61423960366286,373,38.38388830449795,0,813,406.5,133.77003350110425,60.650000000000006,13.377003350110426,1.3377003350110426,0,Low
12264,45999,4,221.18524664780796,85.41392750792578,13.877851200697148,65.10768049809934,846,67.86699566725648,0,2099,1049.5,264.1706963753963,124.95,26.41706963753963,2.641706963753963,1,Moderate
11898,21977,2,92.99513076395581,37.87642003218099,0.0,81.45088662727454,503,12.055841640369025,0,738,369.0,125.69382100160905,56.9,12.569382100160906,1.2569382100160906,0,Low
10633,27881,3,116.22988792392478,53.5174400591939,9.982083383427307,43.36922773927613,176,34.316735317265824,0,1823,911.5,234.9758720029597,111.15,23.49758720029597,2.3497587200295973,0,Low
8801,21725,2,123.91250174217302,41.77974487927675,0.0,59.21198100686907,122,30.63134987782127,0,627,313.5,114.78898724396385,51.35,11.478898724396386,1.1478898724396385,0,Low
11881,40376,4,169.4882423717166,93.33807238809379,0.0,58.72764435100606,874,2.7420309972657653,0,1034,517.0,158.06690361940468,71.7,15.806690361940468,1.580669036194047,0,Low
7242,13884,2,67.49093867041859,23.79822167714658,4.367320067478611,71.84511587273715,197,33.97688271511179,0,587,293.5,109.88991108385733,49.35,10.988991108385733,1.0988991108385733,0,Low
8875,22401,3,103.54716621383015,47.97614356056316,6.758250013691029,48.3679866569314,677,58.02215187850294,0,968,484.0,149.19880717802818,68.4,14.919880717802819,1.4919880717802818,0,Low
7081,27828,4,124.02865837738354,66.28523003154876,0.0,86.28186650126679,606,38.420671298580025,1,1435,717.5,196.81426150157745,91.75,19.681426150157748,1.9681426150157746,1,Moderate
1465,3344,2,14.359549656589342,6.655499522729126,0.0,63.70032142415779,171,11.613896020052561,0,105,52.5,60.832774976136456,25.25,6.083277497613646,0.6083277497613646,0,Low
4598,12002,3,71.88857078531595,24.439731373489654,0.0,67.07038036737926,108,96.1135485407593,0,352,176.0,86.42198656867448,37.6,8.642198656867448,0.8642198656867448,0,Low
